KO	SRS011061	SRS012273	SRS011134	SRS011239
K01894	0.002823462222742598	0.014845854190647944	0.022106408289359412	0.007069800932207153
K01895	0.7572601734399412	0.7246512784323804	0.5250336507661365	0.721551793923064
K01897	4.535776903902527	3.843326663999196	2.8193478162559917	3.9081926239756255
K01899	6.19543413097492e-05	0.0003875537437583148	0.0	0.0
K01900	0.0	0.0	0.00016955068089332924	0.0003309496987519009
K01902	0.31369492406469374	0.39917744836218505	0.10160824979046607	0.0892216301762689
K01903	0.3403618955622361	0.38212514203553577	0.1264017789730113	0.09325144998244113
K01905	0.0	0.0001846324180098075	0.006068363860899095	0.005244126674167143
K01906	0.0008022403454585951	0.03822270807528276	0.0020611099918199246	0.020300354924550026
K01908	0.0	0.0012011575792753846	3.018220036078623e-05	9.371287570831218e-05
K01910	0.09438085030281042	0.019921466337649518	0.04399237624822866	0.013875973596816932
K01911	0.38742018822504737	0.2517750802685583	0.21255353307675773	0.6417985133166622
K01912	2.2874578275511896	1.7406490052502939	1.2906341238823933	1.6908081387138578
K01914	0.6831981669728547	0.4783523216356676	0.6540212951637826	0.6340947481108752
K01915	2.2113544765817106	1.729726623323672	1.7668515853613478	2.6190684707761966
K01916	4.9432697729173615e-05	0.038596224352816726	0.012655540792937337	0.002036322881048451
K01918	1.0722452553050072	1.0282058321525187	0.6897740658655959	1.0136256050075614
K01919	0.000412684147610215	0.012098714483970097	0.004593824997813971	0.006674143563856958
K01920	0.00013047168306330064	0.005503734275910975	0.00016392419875866645	0.00030441538508201434
K01921	0.9872888681698	0.8573448305040559	0.6964225908984684	0.9060312320358155
K01923	0.7648313299267337	1.0331560422005575	1.1184829364436462	1.0072467074293432
K01924	1.0255937869688794	0.7916701847752783	0.8435952351385642	0.918520491325431
K01925	0.7647716020198554	0.9436904157145671	0.8135965004932132	0.7499243974504227
K01926	0.879768227845928	0.9279548912629567	0.9496509986071857	0.8746272682172948
K01928	1.12638842970897	0.9508641546519654	0.7533792668511268	0.9799633155693307
K01929	1.3886604687376367	1.227908614111426	0.760904898732332	1.1698696107269433
K01932	0.00039617736122874293	0.0	0.0001994612457826842	0.000443931506771932
K01933	0.747281928424937	0.851880011326493	0.7564706627480563	0.6535656641497731
K01934	0.5044928282862221	0.8424735546377929	0.4814900831470446	0.377883553516031
K01935	0.6388108539052476	0.6680379324425031	0.4377829808756472	0.6927263295181204
K01937	0.5935036515397177	0.705983259249254	0.5948298076975167	0.6995950203813742
K01938	0.5432753586097441	0.5751931247687677	0.5237845819893467	0.7885099009940616
K01939	1.0702314190625044	1.077002752305192	1.2861141947720516	1.1327840307622177
K01940	1.1369127555531504	1.074041952789875	0.9891996586731621	0.9084905353779152
K01941	0.013958192286394748	0.002820184516458324	0.009014081995362175	0.0006106607773894575
K01945	0.9044580094513042	0.7067449705630973	0.536942080096033	0.5442068800177243
K01948	5.855172570082297e-05	1.5971509249075804e-05	8.961822646122268e-05	2.7830953572915172e-05
K01950	0.9549059678031746	1.0011544740664144	0.8643201930497917	0.9871928937099503
K01951	1.6175983390668496	1.2503068378383506	1.1805631999494743	1.2627462287147333
K01952	0.43141933031451024	0.6973466695690647	0.465836822813008	0.6415823073604816
K01953	0.7462924316071093	0.822886477327066	0.7166341245267795	0.7029287329719373
K01954	1.9544050520013301e-07	6.32578434714197e-08	6.76481853591118e-08	3.885455024061045e-08
K01955	1.5055700131467527	1.3586955114268895	0.9674069129960946	0.96145421434443
K01956	0.8223295220921183	0.873163954516041	0.9756980373038759	0.863344985911497
K01958	0.008796992465925484	0.07747754111100552	0.023512686138148265	0.04278926201339908
K01959	0.0	0.002039484802638421	0.001580924219428575	0.0009076291596881846
K01960	1.240013819338644	0.9494700522742533	1.0345375855167058	1.4432200804030255
K01961	0.6784788796391057	1.0141087850256967	0.6912645233514331	0.8712867629991375
K01962	0.045948378915756205	0.18009916338043241	0.1918361205239923	0.03854046251611722
K01963	0.03417382692086152	0.15237913812240278	0.17095537674414038	0.03242814683160141
K01965	7.145799272198612e-06	0.00011747198759428363	0.0	3.939949842326208e-05
K01966	0.7616699707562198	0.6581780246401985	0.41300628564055397	0.6216268920200682
K01968	0.0	3.150033004392372e-05	0.00012219061578203305	0.0
K01969	0.0	8.666182996434417e-05	0.0	0.0
K01971	0.0	0.0025612871343229406	0.003584464174448722	0.00015935019176872072
K01972	0.6231516838145867	0.8575588786660066	0.6482496526302771	0.9010569565450727
K01974	0.0	0.004193537411006182	0.0004183600421953645	0.00018775688565413225
K01975	0.0010029028167998293	0.015859203556170775	0.0064971511056326715	0.0016459575722949642
K01989	0.10695241668840604	0.3143667034646156	0.3366755745305748	0.23080141083516506
